name,slug,positions,team,age,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,Year,FG%,Dist.,% of FGA by Distance 2P,% of FGA by Distance 0-3,% of FGA by Distance 3-10,% of FGA by Distance 10-16,% of FGA by Distance 16-3P,% of FGA by Distance 3P,FG% by Distance 2P,FG% by Distance 0-3,FG% by Distance 3-10,FG% by Distance 10-16,FG% by Distance 16-3P,FG% by Distance 3P,% of FG Ast'd 2P,% of FG Ast'd 3P,Dunks %FGA,# of Dunks,Corner 3s %3PA,Corner 3s 3P%,Attempted Heaves,# of Heaves
D.J. Augustin,augusdj01,POINT GUARD,OKLAHOMA CITY THUNDER,28.257142857142856,43.42857142857143,11.542857142857143,1007.7428571428571,133.4857142857143,325.3142857142857,57.02857142857143,149.62857142857143,89.8,103.57142857142857,11.942857142857143,67.05714285714286,167.57142857142858,25.8,1.542857142857143,64.74285714285715,60.34285714285714,413.8,2016.2571428571428,0.3996,16.43714285714286,0.5011428571428571,0.21777142857142856,0.1210857142857143,0.06268571428571429,0.09928571428571428,0.4988571428571429,0.4277142857142857,0.5298857142857143,0.3072285714285714,0.31548571428571426,0.3838,0.3651428571428571,0.20517142857142856,0.6997428571428571,2.857142857142857e-05,0.0,0.19697142857142858,0.3926857142857143,2.857142857142857,0.22857142857142856
D.J. Kennedy,kennedj01,SMALL FORWARD,CLEVELAND CAVALIERS,22.0,2.0,0.0,59.0,5.0,12.0,2.0,4.0,0.0,2.0,1.0,6.0,3.0,2.0,0.0,3.0,7.0,12.0,2012.0,0.417,17.8,0.667,0.083,0.083,0.0,0.5,0.333,0.375,1.0,0.0,,0.333,0.5,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0
D.J. Mbenga,mbengdj01,CENTER,LOS ANGELES LAKERS,27.0,26.5,0.3333333333333333,184.83333333333334,21.5,45.916666666666664,0.0,0.16666666666666666,5.333333333333333,9.416666666666666,15.416666666666666,25.833333333333332,5.083333333333333,4.25,16.083333333333332,9.25,35.5,48.333333333333336,2008.0,0.44816666666666666,6.641666666666667,0.9970833333333333,0.41483333333333333,0.252,0.25908333333333333,0.0715,0.002916666666666667,0.4495833333333334,0.555,0.4023333333333334,0.33475000000000005,0.330625,0.0,0.7173333333333334,,0.09741666666666667,4.083333333333333,0.0,,0.0,0.0
D.J. Stephens,stephdj01,SHOOTING GUARD,['MEMPHIS GRIZZLIES' 'MILWAUKEE BUCKS'],25.5,2.0,0.0,11.0,2.0,4.5,0.0,0.0,0.5,0.5,0.5,2.0,0.0,0.5,0.0,0.5,0.0,4.5,2016.5,0.4645,4.35,1.0,0.5,0.5,0.0,0.0,0.0,0.4645,0.5,0.429,,,,0.5,,0.643,1.0,,,0.0,0.0
D.J. Strawberry,strawdj01,SHOOTING GUARD,PHOENIX SUNS,22.0,33.0,0.0,270.0,29.0,92.0,6.0,25.0,9.0,19.0,9.0,19.0,30.0,12.0,6.0,11.0,36.0,73.0,2008.0,0.315,13.1,0.728,0.337,0.076,0.011,0.304,0.272,0.343,0.387,0.143,0.0,0.357,0.24,0.522,0.833,0.022,1.0,0.32,0.125,0.0,0.0
D.J. White,whitedj01,POWER FORWARD,['CHARLOTTE BOBCATS' 'OKLAHOMA CITY THUNDER'],24.272727272727273,21.09090909090909,1.0,316.45454545454544,51.81818181818182,102.27272727272727,0.09090909090909091,0.6363636363636364,18.636363636363637,25.90909090909091,18.454545454545453,50.0,10.727272727272727,5.7272727272727275,8.818181818181818,8.454545454545455,32.09090909090909,122.36363636363636,2011.2727272727273,0.4668181818181818,11.518181818181818,0.9957272727272727,0.2578181818181818,0.0979090909090909,0.29554545454545456,0.34436363636363637,0.004272727272727273,0.4688181818181818,0.7342000000000001,0.3375,0.4767272727272727,0.3609,0.2,0.6776,0.0,0.06163636363636364,7.2727272727272725,0.0,,0.0,0.0
D.J. Wilson,wilsodj01,POWER FORWARD,MILWAUKEE BUCKS,23.5,21.6,0.8,266.9,38.0,91.8,15.6,46.8,9.7,15.2,12.0,55.6,15.4,6.2,7.5,12.3,26.3,101.3,2020.5,0.449,15.979999999999999,0.5214000000000001,0.2219,0.12010000000000001,0.1,0.07949999999999999,0.4787,0.5234,0.5354,0.47519999999999996,0.3875,0.4383,0.30910000000000004,0.8033999999999999,0.9407777777777778,0.0889,6.4,0.3175,0.41740000000000005,0.4,0.0
DaJuan Summers,summeda01,SMALL FORWARD,DETROIT PISTONS,23.5,20.75,1.75,205.0,25.75,67.0,7.25,19.75,10.75,16.75,6.0,14.5,7.25,4.5,2.0,9.25,26.0,69.5,2011.5,0.36025,15.299999999999999,0.78175,0.182,0.122,0.057999999999999996,0.4195,0.21825,0.36675,0.5179999999999999,0.34025,0.2856666666666667,0.3475,0.36633333333333334,0.815,0.911,0.0375,2.5,0.5493333333333333,0.4403333333333334,0.0,0.0
DaQuan Jeffries,jeffrda01,SHOOTING GUARD,SACRAMENTO KINGS,23.0,13.625,1.875,203.625,21.375,50.25,8.125,27.5,3.25,3.75,7.5,21.625,9.25,6.125,3.875,5.5,20.5,54.125,2021.0,0.43775,15.4625,0.46425000000000005,0.2445,0.154375,0.022625,0.043000000000000003,0.53575,0.63725,0.83225,0.38171428571428573,0.2,0.6477142857142857,0.26025,0.675,0.9597142857142857,0.16225,5.875,0.47450000000000003,0.29025,0.0,0.0
Daequan Cook,cookda02,SHOOTING GUARD,['CHICAGO BULLS' 'HOUSTON ROCKETS' 'MIAMI HEAT'],23.636363636363637,38.72727272727273,4.636363636363637,625.0,78.18181818181819,217.27272727272728,44.90909090909091,128.54545454545453,15.818181818181818,19.636363636363637,8.090909090909092,66.9090909090909,25.545454545454547,12.363636363636363,5.636363636363637,18.818181818181817,48.18181818181818,217.0909090909091,2011.6363636363637,0.3416363636363636,20.563636363636363,0.41545454545454547,0.07218181818181818,0.038636363636363635,0.06736363636363636,0.2371818181818182,0.5845454545454545,0.36809090909090914,0.639,0.23727272727272727,0.216,0.34754545454545455,0.32745454545454544,0.613,0.843090909090909,0.011818181818181818,2.727272727272727,0.2362727272727273,0.3149090909090909,0.7272727272727273,0.0
Dahntay Jones,jonesda02,SMALL FORWARD,MEMPHIS GRIZZLIES,30.0,43.333333333333336,10.833333333333334,657.2777777777778,75.94444444444444,176.83333333333334,7.166666666666667,23.5,56.333333333333336,74.66666666666667,16.666666666666668,54.666666666666664,34.72222222222222,16.944444444444443,8.666666666666666,32.388888888888886,80.22222222222223,215.38888888888889,2011.0,0.3978888888888889,11.427777777777777,0.8326111111111111,0.3116111111111111,0.1645,0.11627777777777777,0.24000000000000002,0.1673888888888889,0.4270555555555555,0.5845,0.38316666666666666,0.237,0.35916666666666663,0.26666666666666666,0.530888888888889,0.9311875000000001,0.042,8.833333333333334,0.7245555555555555,0.31583333333333335,0.5,0.0
Dairis Bertāns,bertada02,SHOOTING GUARD,NEW ORLEANS PELICANS,29.0,12.0,0.0,167.0,12.0,47.0,10.0,34.0,0.0,0.0,2.0,7.0,10.0,1.0,0.0,2.0,7.0,34.0,2019.0,0.255,23.7,0.277,0.0,0.021,0.0,0.255,0.723,0.154,,0.0,,0.167,0.294,0.5,1.0,0.0,0.0,0.206,0.286,0.0,0.0
Daishen Nix,nixda01,SHOOTING GUARD,HOUSTON ROCKETS,19.0,24.0,0.0,261.0,27.0,67.0,7.0,26.0,16.0,30.0,7.0,26.0,40.0,15.0,0.0,26.0,21.0,77.0,2022.0,0.403,12.7,0.612,0.358,0.239,0.0,0.015,0.388,0.488,0.667,0.25,,0.0,0.269,0.4,0.714,0.045,3.0,0.154,0.25,1.0,0.0
Dajuan Wagner,wagneda02,SHOOTING GUARD,CLEVELAND CAVALIERS,20.75,25.75,7.0,550.5,88.5,241.75,23.0,71.75,41.0,53.25,7.25,28.25,48.75,17.25,3.5,34.0,53.0,241.0,2004.75,0.5155000000000001,16.05,0.4895,0.17125,0.18775,0.0725,0.0585,0.5105,0.40199999999999997,0.424,0.4446666666666667,0.276,0.33066666666666666,0.46699999999999997,0.363,0.7110000000000001,0.0095,3.75,0.398,0.42574999999999996,0.25,0.0
Dakari Johnson,johnsda04,CENTER,OKLAHOMA CITY THUNDER,22.0,31.0,6.0,161.0,22.0,39.0,0.0,0.0,11.0,20.0,16.0,18.0,8.0,6.0,8.0,3.0,27.0,55.0,2018.0,0.564,3.9,1.0,0.538,0.308,0.128,0.026,0.0,0.564,0.619,0.417,0.6,1.0,,0.727,,0.128,5.0,,,0.0,0.0
Dakota Mathias,mathida01,SHOOTING GUARD,['MEMPHIS GRIZZLIES' 'PHILADELPHIA 76ERS'],25.5,7.0,1.0,69.5,10.5,27.0,5.0,16.0,1.0,3.0,0.5,4.0,7.0,1.0,1.5,0.5,4.0,27.0,2021.5,0.36450000000000005,23.05,0.229,0.021,0.021,0.052,0.1355,0.771,0.5,0.5,0.5,0.6,0.462,0.3205,0.545,0.9375,0.0,0.0,0.21800000000000003,0.7145,0.0,0.0
Dalano Banton,bantoda01,POINT GUARD,TORONTO RAPTORS,22.0,64.0,1.0,696.0,83.0,202.0,13.0,51.0,26.0,44.0,38.0,86.0,99.0,28.0,10.0,53.0,68.0,205.0,2022.0,0.411,11.0,0.748,0.332,0.233,0.119,0.064,0.252,0.464,0.612,0.362,0.292,0.385,0.255,0.329,0.769,0.03,6.0,0.235,0.25,1.0,1.0
Dale Davis,davisda01,CENTER,PORTLAND TRAIL BLAZERS,34.416666666666664,47.5,27.25,1094.6666666666667,107.16666666666667,215.5,0.0,0.4166666666666667,51.75,81.16666666666667,118.5,179.08333333333334,43.666666666666664,25.5,44.083333333333336,32.333333333333336,108.58333333333333,266.0833333333333,2004.4166666666667,0.4748333333333334,5.1499999999999995,0.9958333333333332,0.5706666666666667,0.16008333333333333,0.2050833333333333,0.06008333333333333,0.004166666666666667,0.4765,0.6355000000000001,0.18866666666666668,0.33249999999999996,0.15983333333333333,0.0,0.6224166666666667,,0.18058333333333332,40.333333333333336,0.5,0.0,0.08333333333333333,0.0
Dalibor Bagarić,bagarda01,CENTER,CHICAGO BULLS,21.0,31.666666666666668,0.0,324.3333333333333,32.333333333333336,89.66666666666667,0.0,0.6666666666666666,19.0,34.0,28.0,51.333333333333336,12.333333333333334,9.666666666666666,14.333333333333334,24.0,54.333333333333336,83.66666666666667,2002.0,0.32466666666666666,8.1,0.993,0.33866666666666667,0.26899999999999996,0.22433333333333336,0.161,0.006999999999999999,0.327,0.4386666666666667,0.27233333333333337,0.24266666666666667,0.26466666666666666,0.0,0.6743333333333332,,0.06933333333333333,8.333333333333334,0.5,0.0,0.0,0.0
Damian Jones,jonesda03,CENTER,SACRAMENTO KINGS,24.470588235294116,18.58823529411765,6.117647058823529,275.05882352941177,38.11764705882353,56.94117647058823,0.9411764705882353,3.411764705882353,20.823529411764707,29.352941176470587,19.88235294117647,41.76470588235294,14.705882352941176,6.470588235294118,13.823529411764707,12.764705882352942,39.94117647058823,98.0,2020.4705882352941,0.6698823529411765,5.829411764705882,0.9609411764705882,0.6478823529411765,0.18258823529411766,0.053941176470588235,0.07676470588235294,0.03923529411764706,0.688,0.7757058823529411,0.582625,0.5626153846153846,0.1972857142857143,0.17427272727272727,0.8651764705882353,0.9875,0.38441176470588234,21.823529411764707,0.2153636363636364,0.8215,0.7647058823529411,0.0
Damian Lillard,lillada01,POINT GUARD,PORTLAND TRAIL BLAZERS,26.5,71.1,71.1,2583.5,572.5,1309.7,214.3,575.2,391.7,438.8,42.5,255.1,472.6,68.2,22.1,199.5,136.8,1751.0,2017.5,0.4349,16.0,0.5554,0.2705,0.0896,0.0663,0.1291,0.4446,0.48860000000000003,0.5757,0.3369,0.4229,0.44559999999999994,0.36960000000000004,0.20259999999999997,0.46319999999999995,0.014599999999999998,16.1,0.057999999999999996,0.3792,2.1,0.0
Damien Inglis,inglida01,SMALL FORWARD,MILWAUKEE BUCKS,20.0,20.0,1.0,156.0,13.0,37.0,3.0,13.0,7.0,8.0,2.0,29.0,10.0,6.0,3.0,11.0,11.0,36.0,2016.0,0.351,13.7,0.649,0.351,0.081,0.135,0.081,0.351,0.417,0.615,0.333,0.2,0.0,0.231,0.7,0.667,0.054,2.0,0.385,0.4,1.0,0.0
Damien Wilkins,wilkida02,SMALL FORWARD,SEATTLE SUPERSONICS,29.9,58.2,15.0,1099.1,134.4,315.7,20.5,62.7,71.1,90.8,44.1,92.1,79.6,43.1,13.0,52.4,94.5,360.4,2009.9,0.4202,12.76,0.7774,0.2713,0.1366,0.1396,0.22999999999999998,0.2226,0.4524,0.5891,0.39239999999999997,0.35419999999999996,0.3307,0.2983,0.5045,0.8967,0.0507,13.9,0.4343,0.3155,0.9,0.1
Damion James,jamesda01,SMALL FORWARD,NEW JERSEY NETS,24.5,9.75,4.25,155.75,15.25,36.75,0.0,1.5,7.0,10.5,6.25,26.5,6.5,5.75,5.0,9.5,14.0,37.5,2012.5,0.3466666666666667,11.633333333333333,0.9066666666666666,0.18799999999999997,0.26933333333333337,0.13333333333333333,0.316,0.09333333333333334,0.37600000000000006,0.8063333333333333,0.17566666666666667,0.22233333333333336,0.4023333333333334,0.0,0.6693333333333333,,0.063,1.5,0.5556666666666666,0.0,0.0,0.0
Damion Lee,leeda03,SHOOTING GUARD,GOLDEN STATE WARRIORS,27.0,43.2,10.6,907.4,125.6,289.4,53.4,149.6,51.4,59.2,20.0,131.4,62.2,31.8,4.2,32.0,70.6,356.0,2020.0,0.43479999999999996,17.3,0.4812,0.145,0.13979999999999998,0.10940000000000001,0.0868,0.5188,0.5306,0.7034,0.4796,0.43900000000000006,0.4372,0.34740000000000004,0.7636000000000001,0.9574,0.004399999999999999,1.6,0.3182,0.4136,0.8,0.0
Damir Markota,markoda01,POWER FORWARD,MILWAUKEE BUCKS,21.0,30.0,0.0,170.0,19.0,52.0,6.0,16.0,7.0,11.0,11.0,20.0,6.0,3.0,1.0,15.0,22.0,51.0,2007.0,0.365,14.2,0.692,0.308,0.058,0.058,0.269,0.308,0.361,0.563,0.0,0.667,0.143,0.375,0.846,1.0,0.019,1.0,0.125,0.5,0.0,0.0
Damjan Rudež,rudezda01,SMALL FORWARD,['INDIANA PACERS' 'MINNESOTA TIMBERWOLVES' 'ORLANDO MAGIC'],29.0,48.666666666666664,0.6666666666666666,546.0,58.333333333333336,137.66666666666666,35.333333333333336,94.66666666666667,8.0,10.333333333333334,6.0,24.666666666666668,28.0,10.333333333333334,2.3333333333333335,23.0,47.666666666666664,160.0,2016.0,0.4023333333333334,20.933333333333334,0.27366666666666667,0.10033333333333333,0.016666666666666666,0.034333333333333334,0.12133333333333333,0.7263333333333334,0.5543333333333333,0.73,0.111,0.34833333333333333,0.455,0.35300000000000004,0.7456666666666667,0.9856666666666666,0.009,1.3333333333333333,0.26099999999999995,0.283,0.3333333333333333,0.0
Damon Jones,jonesda01,POINT GUARD,CLEVELAND CAVALIERS,28.0,64.22222222222223,12.555555555555555,1389.4444444444443,154.88888888888889,378.1111111111111,97.22222222222223,248.66666666666666,33.888888888888886,46.44444444444444,10.777777777777779,97.55555555555556,185.33333333333334,25.11111111111111,2.111111111111111,54.888888888888886,70.11111111111111,440.8888888888889,2005.0,0.39566666666666667,20.644444444444446,0.33155555555555555,0.09288888888888888,0.028,0.048666666666666664,0.16166666666666668,0.6684444444444444,0.38988888888888895,0.544,0.35925,0.33699999999999997,0.3264444444444445,0.38466666666666666,0.443875,0.8574444444444445,0.00022222222222222223,0.1111111111111111,0.345,0.40455555555555556,0.0,0.0
Damon Stoudamire,stoudda01,POINT GUARD,['MEMPHIS GRIZZLIES' 'PORTLAND TRAIL BLAZERS'],31.846153846153847,49.84615384615385,39.15384615384615,1393.8461538461538,187.76923076923077,475.84615384615387,62.46153846153846,174.69230769230768,69.84615384615384,81.61538461538461,31.46153846153846,119.0,234.0,42.53846153846154,3.1538461538461537,89.38461538461539,86.53846153846153,507.84615384615387,2005.8461538461538,0.377,16.876923076923077,0.6110769230769231,0.16669230769230767,0.08161538461538462,0.10292307692307692,0.2597692307692308,0.3889230769230769,0.39707692307692305,0.43353846153846154,0.41007692307692306,0.35092307692307695,0.3871538461538462,0.34446153846153843,0.26792307692307693,0.8214615384615385,0.0,0.0,0.1736923076923077,0.4393846153846154,0.7692307692307693,0.0
Damone Brown,brownda02,['POWER FORWARD' 'SMALL FORWARD'],"['NEW JERSEY NETS' 'PHILADELPHIA 76ERS' 'TORONTO RAPTORS'
 'WASHINGTON WIZARDS']",23.5,9.75,0.75,87.75,10.75,32.0,1.0,3.5,4.5,6.75,4.5,8.5,4.75,1.25,1.75,7.75,11.0,27.0,2003.5,0.2915,10.375,0.9295,0.33599999999999997,0.17025,0.098,0.325,0.07050000000000001,0.3015,0.42925,0.30625,0.09533333333333333,0.23,0.12133333333333333,0.68825,0.5,0.052500000000000005,1.75,0.16666666666666666,0.0,0.0,0.0
Damyean Dotson,dotsoda01,SHOOTING GUARD,NEW YORK KNICKS,25.0,42.6,9.8,848.4,120.6,289.2,50.6,146.6,27.0,38.0,11.6,94.8,63.0,21.8,4.0,30.2,51.0,318.8,2020.0,0.4364,16.740000000000002,0.5466,0.1856,0.1008,0.11639999999999999,0.1438,0.45339999999999997,0.5382,0.7044,0.29,0.5598,0.453,0.2686,0.5482,0.8965,0.007200000000000001,1.6,0.3468,0.2972,0.8,0.0
Dan Dickau,dickada01,POINT GUARD,['ATLANTA HAWKS' 'PORTLAND TRAIL BLAZERS'],25.875,33.0,9.3125,586.5625,80.875,201.5625,23.0625,67.1875,47.0,56.5625,9.8125,41.25,95.125,21.875,1.1875,41.625,62.75,231.8125,2004.875,0.3564375,15.54375,0.6596875,0.1935,0.122375,0.08499999999999999,0.2584375,0.3403125,0.3546875,0.5498571428571429,0.244875,0.2146875,0.35475,0.34225,0.2902857142857143,0.604125,0.0,0.0,0.19,0.36228571428571427,0.0625,0.0
Dan Gadzuric,gadzuda01,CENTER,MILWAUKEE BUCKS,29.666666666666668,40.733333333333334,12.133333333333333,581.2666666666667,77.13333333333334,157.2,0.0,0.6666666666666666,25.8,52.733333333333334,70.13333333333334,102.93333333333334,14.933333333333334,17.866666666666667,33.733333333333334,27.666666666666668,95.46666666666667,180.06666666666666,2008.6666666666667,0.4276666666666667,4.88,0.9954000000000001,0.5668666666666666,0.23099999999999998,0.11473333333333334,0.08193333333333334,0.004600000000000001,0.4296666666666667,0.5545333333333333,0.32835714285714285,0.2642142857142857,0.27885714285714286,0.0,0.6279285714285715,,0.15433333333333332,30.666666666666668,0.0,,0.13333333333333333,0.0
Dan Langhi,langhda01,SMALL FORWARD,['GOLDEN STATE WARRIORS' 'MILWAUKEE BUCKS'],25.333333333333332,16.11111111111111,0.8888888888888888,147.44444444444446,20.22222222222222,52.0,1.4444444444444444,4.666666666666667,4.666666666666667,7.333333333333333,6.0,17.0,4.333333333333333,3.3333333333333335,1.3333333333333333,4.333333333333333,13.333333333333334,46.55555555555556,2003.3333333333333,0.36633333333333334,15.299999999999999,0.891,0.0648888888888889,0.03044444444444444,0.47277777777777774,0.3228888888888889,0.109,0.35488888888888886,0.4406666666666667,0.287,0.38355555555555554,0.14755555555555555,0.3628571428571429,0.3947777777777778,1.0,0.006222222222222223,0.6666666666666666,0.667,0.5641666666666666,0.0,0.0
Dan Majerle,majerda01,SHOOTING GUARD,['MIAMI HEAT' 'PHOENIX SUNS'],35.5,59.0,10.0,1243.0,93.0,274.0,68.0,208.0,29.5,41.5,24.0,147.0,89.0,50.5,15.0,35.0,101.0,283.5,2001.5,0.3395,21.05,0.244,0.097,0.039,0.025,0.083,0.756,0.3775,0.44999999999999996,0.4425,0.21100000000000002,0.32999999999999996,0.3255,0.5,0.948,0.0015,0.0,0.20750000000000002,0.348,0.0,0.0
Dan McClintock,mcclida01,CENTER,DENVER NUGGETS,23.0,6.0,1.0,58.0,9.0,18.0,0.0,0.0,0.0,5.0,10.0,7.0,1.0,0.0,2.0,3.0,11.0,18.0,2001.0,0.5,7.4,1.0,0.389,0.222,0.222,0.167,0.0,0.5,0.714,0.0,0.75,0.333,,0.556,,0.0,0.0,,,0.0,0.0
Dana Barros,barroda01,POINT GUARD,DETROIT PISTONS,34.333333333333336,30.0,6.666666666666667,557.3333333333334,86.33333333333333,202.33333333333334,22.666666666666668,58.666666666666664,30.333333333333332,36.333333333333336,2.3333333333333335,48.0,62.666666666666664,14.666666666666666,1.3333333333333333,31.0,34.0,225.66666666666666,2002.3333333333333,0.49866666666666665,18.066666666666666,0.7916666666666666,0.10233333333333333,0.038,0.059,0.5923333333333334,0.20833333333333334,0.511,0.49150000000000005,0.3765,0.41100000000000003,0.5006666666666667,0.3785,0.39999999999999997,0.911,0.0,0.0,0.1205,0.3885,0.0,0.0
Daniel Ewing,ewingda01,['POINT GUARD' 'SHOOTING GUARD'],LOS ANGELES CLIPPERS,22.5,63.5,4.0,841.5,81.0,208.0,18.0,61.0,35.5,45.5,16.0,63.0,87.0,34.5,5.0,53.5,74.0,215.5,2006.5,0.392,16.35,0.7104999999999999,0.192,0.056999999999999995,0.095,0.36650000000000005,0.2895,0.43,0.4665,0.3165,0.4805,0.398,0.3,0.525,0.8734999999999999,0.012,2.0,0.177,0.4855,1.0,0.0
Daniel Gafford,gaffoda01,CENTER,['CHICAGO BULLS' 'WASHINGTON WIZARDS'],22.0,34.625,11.625,553.25,105.125,152.5,0.0,0.125,44.375,67.125,61.125,89.625,22.0,15.125,47.5,27.125,70.25,254.625,2021.0,0.688,3.0125,0.99975,0.622125,0.33425,0.025375,0.0175,0.00025,0.68825,0.793375,0.533625,0.249875,0.2,0.0,0.709625,,0.367875,62.0,0.0,,0.0,0.0
Daniel Gibson,gibsoda01,POINT GUARD,CLEVELAND CAVALIERS,23.0,56.714285714285715,11.0,1330.857142857143,152.14285714285714,378.0,82.57142857142857,202.71428571428572,58.142857142857146,74.57142857142857,20.285714285714285,92.85714285714286,110.71428571428571,34.714285714285715,12.285714285714286,53.285714285714285,115.85714285714286,445.0,2010.0,0.40057142857142863,19.214285714285715,0.4471428571428571,0.12328571428571429,0.06957142857142858,0.04114285714285715,0.21342857142857144,0.5528571428571428,0.3902857142857143,0.5064285714285715,0.2617142857142857,0.3251428571428571,0.379,0.4087142857142857,0.495,0.8945714285714285,0.002142857142857143,0.2857142857142857,0.29542857142857143,0.4167142857142857,1.4285714285714286,0.0
Daniel Hamilton,hamilda02,SHOOTING GUARD,['ATLANTA HAWKS' 'OKLAHOMA CITY THUNDER'],22.5,12.5,1.5,116.0,14.0,35.5,5.0,14.0,1.5,3.0,5.0,21.0,15.0,3.5,0.5,9.0,10.5,34.5,2018.5,0.41900000000000004,13.6,0.581,0.2865,0.14550000000000002,0.087,0.062,0.41900000000000004,0.4525,0.5835,0.1665,0.6,0.25,0.374,0.30000000000000004,0.75,0.0,0.0,0.5389999999999999,0.34850000000000003,0.0,0.0
Daniel Ochefu,ochefda01,CENTER,WASHINGTON WIZARDS,23.0,19.0,0.0,75.0,12.0,27.0,0.0,0.0,0.0,2.0,5.0,17.0,3.0,2.0,0.0,3.0,17.0,24.0,2017.0,0.444,3.7,1.0,0.63,0.296,0.037,0.037,0.0,0.444,0.529,0.375,0.0,0.0,,0.667,,0.148,4.0,,,0.0,0.0
Daniel Orton,ortonda01,CENTER,['OKLAHOMA CITY THUNDER' 'ORLANDO MAGIC' 'PHILADELPHIA 76ERS'],22.0,17.0,2.0,180.66666666666666,16.666666666666668,34.333333333333336,0.0,0.3333333333333333,14.333333333333334,24.0,16.0,26.0,8.0,6.0,9.333333333333334,9.666666666666666,27.0,47.666666666666664,2013.0,0.492,4.666666666666667,0.989,0.649,0.19066666666666668,0.07933333333333333,0.06933333333333334,0.011000000000000001,0.49833333333333335,0.5976666666666667,0.2976666666666667,0.111,0.3125,0.0,0.6836666666666668,,0.17433333333333334,4.666666666666667,0.0,,0.0,0.0
Daniel Oturu,oturuda01,CENTER,['LOS ANGELES CLIPPERS' 'TORONTO RAPTORS'],21.5,16.5,0.0,94.0,12.5,29.0,0.5,3.0,6.0,8.5,11.0,15.5,5.0,2.0,4.5,4.5,12.5,31.5,2021.5,0.4615,7.0,0.8685,0.481,0.30100000000000005,0.048,0.0385,0.1315,0.5235,0.625,0.357,0.6,0.25,0.1,0.357,1.0,0.0575,2.5,0.1,0.0,0.0,0.0
Daniel Santiago,santida01,CENTER,['MILWAUKEE BUCKS' 'PHOENIX SUNS'],26.0,30.5,7.5,354.5,38.25,81.5,0.0,0.0,27.75,40.5,19.0,46.0,9.5,9.75,11.75,21.25,57.75,104.25,2003.0,0.4475,6.2,1.0,0.439,0.284,0.132,0.14525,0.0,0.4475,0.51525,0.3455,0.47925,0.38175000000000003,,0.815,,0.08725,10.5,,,0.0,0.0
Daniel Theis,theisda01,CENTER,BOSTON CELTICS,27.636363636363637,39.63636363636363,22.636363636363637,835.4545454545455,129.0909090909091,237.63636363636363,23.272727272727273,71.27272727272727,43.18181818181818,61.18181818181818,59.54545454545455,142.36363636363637,54.54545454545455,21.0,34.18181818181818,35.18181818181818,104.45454545454545,324.6363636363636,2020.6363636363637,0.5385454545454545,11.745454545454544,0.6896363636363637,0.3724545454545455,0.1450909090909091,0.1040909090909091,0.06809090909090909,0.3103636363636364,0.6368181818181818,0.7627272727272728,0.5066363636363637,0.4509090909090909,0.4797272727272727,0.3224545454545455,0.8040909090909092,0.991090909090909,0.1820909090909091,50.36363636363637,0.2050909090909091,0.2912727272727273,0.7272727272727273,0.0
